OBJECTID,FULLADDRESS,BuildingName,Square,Lot,Date,MapYear,Permit_Notes,NOTES,Suffix,EDITTYPE,House_Key,House_Type,Extant,Updated,Facade,Flag,Contributing,ArchitectGroup,Developer,Quantity,Rooms,Width,Depth,Number_of_Families,Store,Stories,Permits_Last_Editor,Permits_Last_Edit_Date,RazedFlag,PermitsSource,PermitNumber,Owner,Architect,Builder,Material,Purpose,EstimatedCost,MicrofilmRoll,PermitType,SolidFilled,FoundationMaterial,StoneType,RoofType,FrontMaterial,RoofMaterial,Heat,Shape__Area,Shape__Length
115319,3337 RITTENHOUSE STREET NW,,2009,14,3/30/1935 12:00:00 AM,1935,,,,,70214.0,Detached,1.0,1.0,building,0.0,,"Berry, R. W.","Mikkelson, George F.",1.0,0.0,35.0,26.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,178821,"Mikkelson, George F.","Berry, R. W.","Mikkelson, George F.",brick & tile,dwelling,9000.0,530,,,tile,,gable,,slate,hot water,233.33203125,64.084834673583
115324,4250 GARRISON STREET NW,Amalgamated Transit Union Headquarters,1669,805,,1981,,,,,,,,,,,,,,,,,,,,,BKRAFT,6/27/2016 10:33:45 PM,0.0,Sanborn Maps,,Amalgamated Transit Union,, ,,office,,,,,,,,,,,1700.203125,190.259941997893
115325,5123 CATHEDRAL AVENUE NW,,1437,43,,2000,,,,,,,,,,,,,,,,,,,,,BKRAFT,9/28/2016 7:40:15 PM,0.0,DC Office of Tax & Revenue,, ,, ,,dwelling,,,,,,,,,,,311.00390625,75.1185909263968
115334,642 COLUMBIA ROAD NW,,3053,45,8/5/1905 12:00:00 AM,1905,,,,,45569.0,Duplex,1.0,1.0,building,0.0,,"Haller, N. T. (Co. / et al)","McCormick, J. F.",2.0,0.0,17.0,36.0,1.0,0.0,2.0,BKRAFT,10/2/2015 2:44:04 PM,0.0,DC Historical Building Permits Database,349,"McCormick, J. F.","Haller, N. T.","McCormick, J. F.",brick,dwelling,7000.0,327,,solid,concrete,,pitch,brick,metal,hot water,125.31640625,53.5314212467892
115335,644 COLUMBIA ROAD NW,,3053,803,8/5/1905 12:00:00 AM,1905,,,,,45570.0,Duplex,1.0,1.0,building,0.0,,"Haller, N. T. (Co. / et al)","McCormick, J. F.",2.0,0.0,17.0,36.0,1.0,0.0,2.0,BKRAFT,10/2/2015 2:44:04 PM,0.0,DC Historical Building Permits Database,349,"McCormick, J. F.","Haller, N. T.","McCormick, J. F.",brick,dwelling,7000.0,327,,solid,concrete,,pitch,brick,metal,hot water,156.58203125,58.1619378431429
115337,2929 GARFIELD STREET NW,,2113,128,,1969,,,,,,,,,,,,,,,,,,,,,BKRAFT,9/28/2016 7:40:13 PM,0.0,DC Office of Tax & Revenue,, ,, ,,dwelling,,,,,,,,,,,244.6015625,71.1749355643463
115339,2736 UNICORN LANE NW,,2343,76,,1980,,,,,,,1.0,,,,,"Drayer, Donald Hudson",Bonnie Brae Const. Corp.,,,,,,0.0,,BKRAFT,9/28/2016 6:14:33 PM,0.0,DC Assessment Directory 2011; Washington Post 10/20/1973 pg. F1,,Bonnie Brae Const. Corp.,"Drayer, Donald Hudson", ,,dwelling,,,,,,,,,,,172.92578125,57.2568876941501
115342,4914 GLENBROOK ROAD NW,,1517,55,5/6/1931 12:00:00 AM,1931,,,,,65699.0,Detached,1.0,1.0,building,0.0,,"Moss, Louis R.","Miller, W. C. & A. N.",1.0,14.0,63.0,33.0,0.0,0.0,3.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,142464,"Miller, W. C. & A. N.","Moss, Louis R.","Miller, W. C. & A. N.",stone & frame & brick,dwelling,26000.0,446,,,brick & stone,,pitch,,tile,hot water,444.08984375,99.3111930718272
115344,4433 GARRISON STREET NW,,1581,41,12/7/1926 12:00:00 AM,1926,,,,,12732.0,Duplex,1.0,1.0,building,0.0,,"West, Claughton","Bauckman, W. T.",16.0,6.0,19.0,31.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,5172,"Bauckman, W. T.","West, Claughton","Bauckman, W. T.",brick & tile,dwelling,96000.0,346,,solid,concrete,,pitch,,slate surface,hot water,132.32421875,49.8229093593911
115345,4425 GARRISON STREET NW,,1581,37,12/7/1926 12:00:00 AM,1926,,,,,12728.0,Duplex,1.0,1.0,building,0.0,,"West, Claughton","Bauckman, W. T.",16.0,6.0,19.0,31.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,5172,"Bauckman, W. T.","West, Claughton","Bauckman, W. T.",brick & tile,dwelling,96000.0,346,,solid,concrete,,pitch,,slate surface,hot water,128.89453125,50.0243446251221
115346,4423 GARRISON STREET NW,,1581,36,12/7/1926 12:00:00 AM,1926,,,,,12727.0,Duplex,1.0,1.0,building,0.0,,"West, Claughton","Bauckman, W. T.",16.0,6.0,19.0,31.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,5172,"Bauckman, W. T.","West, Claughton","Bauckman, W. T.",brick & tile,dwelling,96000.0,346,,solid,concrete,,pitch,,slate surface,hot water,130.53125,50.2873430772448
115347,4427 GARRISON STREET NW,,1581,38,12/7/1926 12:00:00 AM,1926,,,,,12729.0,Duplex,1.0,1.0,building,0.0,,"West, Claughton","Bauckman, W. T.",16.0,6.0,19.0,31.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,5172,"Bauckman, W. T.","West, Claughton","Bauckman, W. T.",brick & tile,dwelling,96000.0,346,,solid,concrete,,pitch,,slate surface,hot water,137.89453125,50.5613704638213
115348,4435 GARRISON STREET NW,,1581,42,12/7/1926 12:00:00 AM,1926,,,,,12733.0,Duplex,1.0,1.0,building,0.0,,"West, Claughton","Bauckman, W. T.",16.0,6.0,19.0,31.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,5172,"Bauckman, W. T.","West, Claughton","Bauckman, W. T.",brick & tile,dwelling,96000.0,346,,solid,concrete,,pitch,,slate surface,hot water,129.8515625,50.293544639452
115349,4429 GARRISON STREET NW,,1581,39,12/7/1926 12:00:00 AM,1926,,,,,12730.0,Duplex,1.0,1.0,building,0.0,,"West, Claughton","Bauckman, W. T.",16.0,6.0,19.0,31.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,5172,"Bauckman, W. T.","West, Claughton","Bauckman, W. T.",brick & tile,dwelling,96000.0,346,,solid,concrete,,pitch,,slate surface,hot water,134.94140625,50.2908833194726
115350,4437 GARRISON STREET NW,,1581,43,12/7/1926 12:00:00 AM,1926,,,,,12734.0,Duplex,1.0,1.0,building,0.0,,"West, Claughton","Bauckman, W. T.",16.0,6.0,19.0,31.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,5172,"Bauckman, W. T.","West, Claughton","Bauckman, W. T.",brick & tile,dwelling,96000.0,346,,solid,concrete,,pitch,,slate surface,hot water,137.17578125,51.4449295084947
115351,4431 GARRISON STREET NW,,1581,40,12/7/1926 12:00:00 AM,1926,,,,,12731.0,Duplex,1.0,1.0,building,0.0,,"West, Claughton","Bauckman, W. T.",16.0,6.0,19.0,31.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,5172,"Bauckman, W. T.","West, Claughton","Bauckman, W. T.",brick & tile,dwelling,96000.0,346,,solid,concrete,,pitch,,slate surface,hot water,117.01953125,47.5581504246176
115352,4100 CONNECTICUT AVENUE NW,UDC Building No. 41 Learning Resources Center,1964,803,,1980,,,,,,,,,,,,,,,,,,,,,BKRAFT,4/1/2016 9:22:51 PM,0.0,Sanborn Maps,,University of the District of Columbia,, ,,educational,,,,,,,,,,,5217.4375,332.914142977022
115355,1309 RANDOLPH STREET NW,,2824,830,1/5/1922 12:00:00 AM,1922,,,,,18807.0,Rowhouse,1.0,1.0,building,0.0,,"Lamar, W. R.","Keane, M. J.",5.0,0.0,20.0,38.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,4837,"Keane, M. J.","Lamar, W. R.","Keane, M. J.",brick,dwelling,30000.0,214,,solid,concrete,,flat,brick,tin,hot water,177.30078125,62.6275870346382
115356,1311 RANDOLPH STREET NW,,2824,112,1/5/1922 12:00:00 AM,1922,,,,,18808.0,Rowhouse,1.0,1.0,building,0.0,,"Lamar, W. R.","Keane, M. J.",5.0,0.0,20.0,38.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,4837,"Keane, M. J.","Lamar, W. R.","Keane, M. J.",brick,dwelling,30000.0,214,,solid,concrete,,flat,brick,tin,hot water,178.453125,62.0961045314056
115357,1315 RANDOLPH STREET NW,,2824,114,1/5/1922 12:00:00 AM,1922,,,,,18810.0,Rowhouse,1.0,1.0,building,0.0,,"Lamar, W. R.","Keane, M. J.",5.0,0.0,20.0,38.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,4837,"Keane, M. J.","Lamar, W. R.","Keane, M. J.",brick,dwelling,30000.0,214,,solid,concrete,,flat,brick,tin,hot water,176.77734375,61.6917120826354
115358,1313 RANDOLPH STREET NW,,2824,113,1/5/1922 12:00:00 AM,1922,,,,,18809.0,Rowhouse,1.0,1.0,building,0.0,,"Lamar, W. R.","Keane, M. J.",5.0,0.0,20.0,38.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,4837,"Keane, M. J.","Lamar, W. R.","Keane, M. J.",brick,dwelling,30000.0,214,,solid,concrete,,flat,brick,tin,hot water,173.12890625,62.0012087914871
115359,1307 RANDOLPH STREET NW,,2824,829,1/5/1922 12:00:00 AM,1922,,,,,18806.0,Rowhouse,1.0,1.0,building,0.0,,"Lamar, W. R.","Keane, M. J.",5.0,0.0,20.0,38.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,4837,"Keane, M. J.","Lamar, W. R.","Keane, M. J.",brick,dwelling,30000.0,214,,solid,concrete,,flat,brick,tin,hot water,172.4921875,62.167828965808
115363,2304 CHAIN BRIDGE ROAD NW,,1413,81,,1976,,,,,,,,,,,,,,,,,,,,,BKRAFT,9/28/2016 7:40:15 PM,0.0,DC Office of Tax & Revenue,, ,, ,,dwelling,,,,,,,,,,,232.97265625,64.4554827484134
115369,5348 43RD STREET NW,,1661,837,1/17/1999 12:00:00 AM,1999,,,,,,,,,,,,,,,,,,,,,JSINKER,7/5/2016 6:55:55 PM,0.0,,, ,, ,,,,,,,,,,,,,126.5078125,47.9818278053534
115372,3009 CLEVELAND AVENUE NW,,2113,65,,1956,,,,,,,,,,,,,,,,,,,,,BKRAFT,9/28/2016 7:40:13 PM,0.0,DC Office of Tax & Revenue,, ,, ,,dwelling,,,,,,,,,,,335.3125,82.0181881372983
115376,1227 T STREET NW,,274,834,,1874,,,,,,,1.0,,,,Yes,,,,,,,,0.0,,BKRAFT,9/28/2016 7:05:05 PM,0.0,Faetz & Pratt 1874 Real Estate Directory,, ,, ,,,,,,,,,,,,,135.62109375,59.7805038119192
115378,3025 MACOMB STREET NW,,2082,7,11/30/1914 12:00:00 AM,1914,ne cor Ross pl,,,,28045.0,Detached,1.0,1.0,building,0.0,Yes,"Landvoigt, A. E. (et al)","Kite, Harry A./Inc.",1.0,0.0,28.0,36.0,,0.0,2.0,BKRAFT,10/23/2015 2:44:54 PM,0.0,DC Historical Building Permits Database,2384,"Kite, Harry A.","Landvoigt, A. E.","Kite, Harry A.",frame,dwelling,7500.0,822,,solid,concrete,,mansard,frame,slate,hot water,308.34375,74.9153356231627
115379,5105 YUMA COURT NW,,1467,880,,1989,,,,,,,,,,,,,,,,,,,,,BKRAFT,9/28/2016 7:40:15 PM,0.0,DC Office of Tax & Revenue,, ,, ,,dwelling,,,,,,,,,,,358.1328125,77.557329405083
115382,28 N STREET NW,,618,49,7/7/1890 12:00:00 AM,1890,,,,,82020.0,Rowhouse,1.0,1.0,building,0.0,,,"Davis, E. F.",1.0,0.0,18.0,30.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,49,"Davis, E. F.",,"Limerick, John A.",brick,dwelling,3500.0,140,,solid,brick,,flat,brick,tin,,242.7265625,68.8273628039242
115384,4021 BENTON STREET NW,,1316,800,9/28/1938 12:00:00 AM,1938,,condos,S,,108086.0,Detached,1.0,1.0,building,0.0,,"Novak, sam","Katz, Jos. A.",1.0,65.0,82.0,70.0,21.0,0.0,3.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,216942,"Katz, Jos. A.","Novak, sam","Katz, Jos. A.",cinder block & brick,apartment,60000.0,604,,,cinder block & brick,,flat,,slag,hot water,789.6796875,151.849977114629
115392,4044 FESSENDEN STREET NW,,1757,22,8/29/1934 12:00:00 AM,1934,,,,,69430.0,Detached,1.0,1.0,building,0.0,,"Santmyers, George T.","Irvin, W. G.",1.0,6.0,18.0,31.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,173984,"Irvin, W. G.","Santmyers, George T.","Irvin, W. G.",brick & frame,dwelling,5500.0,520,,,brick,,pitch,,slate,hot water,116.26953125,45.4698447037151
115393,3216 WALBRIDGE PLACE NW,,2605,63,4/30/1932 12:00:00 AM,1932,,,,,67500.0,Rowhouse,1.0,1.0,building,0.0,Yes,"Norton, Claude N.",Harvard Terrace Development Corp.,11.0,6.0,18.0,33.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,153010,Harvard Terrace Development Corp.,"Norton, Claude N.",Shapiro Const. Co. Inc.,brick,dwelling,55000.0,473,,,brick,,mansard,,slag & slate,hot water,139.63671875,53.8504210021188
115394,3220 WALBRIDGE PLACE NW,,2605,61,4/30/1932 12:00:00 AM,1932,,,,,67502.0,Rowhouse,1.0,1.0,building,0.0,Yes,"Norton, Claude N.",Harvard Terrace Development Corp.,11.0,6.0,18.0,33.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,153010,Harvard Terrace Development Corp.,"Norton, Claude N.",Shapiro Const. Co. Inc.,brick,dwelling,55000.0,473,,,brick,,mansard,,slag & slate,hot water,145.60546875,54.4605989527611
115395,3222 WALBRIDGE PLACE NW,,2605,60,4/30/1932 12:00:00 AM,1932,,,,,67503.0,Rowhouse,1.0,1.0,building,0.0,Yes,"Norton, Claude N.",Harvard Terrace Development Corp.,11.0,6.0,18.0,33.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,153010,Harvard Terrace Development Corp.,"Norton, Claude N.",Shapiro Const. Co. Inc.,brick,dwelling,55000.0,473,,,brick,,mansard,,slag & slate,hot water,141.671875,54.0730284789348
115396,3236 WALBRIDGE PLACE NW,,2605,53,4/30/1932 12:00:00 AM,1932,,,,,67510.0,Rowhouse,1.0,1.0,building,0.0,Yes,"Norton, Claude N.",Harvard Terrace Development Corp.,11.0,6.0,18.0,33.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,153010,Harvard Terrace Development Corp.,"Norton, Claude N.",Shapiro Const. Co. Inc.,brick,dwelling,55000.0,473,,,brick,,mansard,,slag & slate,hot water,103.203125,45.2384865414313
115397,3232 WALBRIDGE PLACE NW,,2605,55,4/30/1932 12:00:00 AM,1932,,,,,67508.0,Rowhouse,1.0,1.0,building,0.0,Yes,"Norton, Claude N.",Harvard Terrace Development Corp.,11.0,6.0,18.0,33.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,153010,Harvard Terrace Development Corp.,"Norton, Claude N.",Shapiro Const. Co. Inc.,brick,dwelling,55000.0,473,,,brick,,mansard,,slag & slate,hot water,139.3984375,53.8283870297704
115398,3234 WALBRIDGE PLACE NW,,2605,54,4/30/1932 12:00:00 AM,1932,,,,,67509.0,Rowhouse,1.0,1.0,building,0.0,Yes,"Norton, Claude N.",Harvard Terrace Development Corp.,11.0,6.0,18.0,33.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,153010,Harvard Terrace Development Corp.,"Norton, Claude N.",Shapiro Const. Co. Inc.,brick,dwelling,55000.0,473,,,brick,,mansard,,slag & slate,hot water,142.984375,54.1883545385436
115399,3226 WALBRIDGE PLACE NW,,2605,58,4/30/1932 12:00:00 AM,1932,,,,,67505.0,Rowhouse,1.0,1.0,building,0.0,Yes,"Norton, Claude N.",Harvard Terrace Development Corp.,11.0,6.0,18.0,33.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,153010,Harvard Terrace Development Corp.,"Norton, Claude N.",Shapiro Const. Co. Inc.,brick,dwelling,55000.0,473,,,brick,,mansard,,slag & slate,hot water,142.95703125,54.2006775309231
115400,3230 WALBRIDGE PLACE NW,,2605,56,4/30/1932 12:00:00 AM,1932,,,,,67507.0,Rowhouse,1.0,1.0,building,0.0,Yes,"Norton, Claude N.",Harvard Terrace Development Corp.,11.0,6.0,18.0,33.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,153010,Harvard Terrace Development Corp.,"Norton, Claude N.",Shapiro Const. Co. Inc.,brick,dwelling,55000.0,473,,,brick,,mansard,,slag & slate,hot water,144.015625,54.2924677844296
115401,3224 WALBRIDGE PLACE NW,,2605,59,4/30/1932 12:00:00 AM,1932,,,,,67504.0,Rowhouse,1.0,1.0,building,0.0,Yes,"Norton, Claude N.",Harvard Terrace Development Corp.,11.0,6.0,18.0,33.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,153010,Harvard Terrace Development Corp.,"Norton, Claude N.",Shapiro Const. Co. Inc.,brick,dwelling,55000.0,473,,,brick,,mansard,,slag & slate,hot water,135.75,53.4777594005102
115402,3218 WALBRIDGE PLACE NW,,2605,62,4/30/1932 12:00:00 AM,1932,,,,,67501.0,Rowhouse,1.0,1.0,building,0.0,Yes,"Norton, Claude N.",Harvard Terrace Development Corp.,11.0,6.0,18.0,33.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,153010,Harvard Terrace Development Corp.,"Norton, Claude N.",Shapiro Const. Co. Inc.,brick,dwelling,55000.0,473,,,brick,,mansard,,slag & slate,hot water,144.28515625,54.3178611056817
115403,3228 WALBRIDGE PLACE NW,,2605,57,4/30/1932 12:00:00 AM,1932,,,,,67506.0,Rowhouse,1.0,1.0,building,0.0,Yes,"Norton, Claude N.",Harvard Terrace Development Corp.,11.0,6.0,18.0,33.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,153010,Harvard Terrace Development Corp.,"Norton, Claude N.",Shapiro Const. Co. Inc.,brick,dwelling,55000.0,473,,,brick,,mansard,,slag & slate,hot water,162.1640625,63.6266451749146
115427,320 21ST STREET NW,State Department,84,807,,1941,,,,,,,,,,,,,,,,,,,,,BKRAFT,5/24/2016 3:20:38 PM,0.0,Buildings of the District of Columbia,,US Government,Underwood (Gilbert Stanley) & Foster (William Dewey), ,,office,,,,,,,,,,,10888.43359375,947.767355772986
115436,1826 BILTMORE STREET NW,,2549,634,5/17/1910 12:00:00 AM,1910,,condos,,,55086.0,Detached,1.0,1.0,building,0.0,Yes,"Beers, A. H.","Myers, M. E.",1.0,0.0,30.0,46.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,6466,"Myers, M. E.","Beers, A. H.",Boryer & Smith,brick,dwelling,10000.0,579,,solid,concrete,,,brick,tin,hot water,327.77734375,83.3104640472552
115439,2007 MASSACHUSETTS AVENUE NW,,94,32,3/21/1901 12:00:00 AM,1901,,,,,37034.0,Attached,1.0,1.0,building,0.0,Yes,"Totten, G. O., Jr. / & Rogers","Taylor, H. A., Hon.",1.0,0.0,22.0,39.0,1.0,0.0,3.0,BKRAFT,12/21/2015 9:38:59 PM,0.0,DC Historical Building Permits Database,1280,"Taylor, H. A., Hon.",Totten & Rodgers,"McGregor, John",brick & stone,dwelling,12000.0,250,,solid,concrete,Indiana limestone,mansard,stone,tin & tile,hot water,235.484375,78.8834448475663
115440,3615 PROSPECT STREET NW,,1223,73,12/14/1897 12:00:00 AM,1897,,,,,39799.0,Rowhouse,1.0,1.0,building,0.0,,"Daly, F. D.","Daly, F. D.",3.0,0.0,16.0,32.0,,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,928,"Daly, F. D.","Daly, F. D.","Daly, F. D.",frame,dwelling,1500.0,220,,solid,brick,,flat,rustic siding,tin,stove(s),94.82421875,44.1028544726667
115441,3613 PROSPECT STREET NW,,1223,72,12/14/1897 12:00:00 AM,1897,,,,,39798.0,Rowhouse,1.0,1.0,building,0.0,,"Daly, F. D.","Daly, F. D.",3.0,0.0,16.0,32.0,,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,928,"Daly, F. D.","Daly, F. D.","Daly, F. D.",frame,dwelling,1500.0,220,,solid,brick,,flat,rustic siding,tin,stove(s),113.91015625,47.5681081660818
115442,3611 PROSPECT STREET NW,,1223,71,12/14/1897 12:00:00 AM,1897,,,,,39797.0,Rowhouse,1.0,1.0,building,0.0,,"Daly, F. D.","Daly, F. D.",3.0,0.0,16.0,32.0,,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,928,"Daly, F. D.","Daly, F. D.","Daly, F. D.",frame,dwelling,1500.0,220,,solid,brick,,flat,rustic siding,tin,stove(s),90.71484375,45.1264417707494
115446,401 V STREET NW,,3072,52,,1995,,,,,,,,,,,,Campbell (Sulton) and Associates,Howard University,,,,,,,,BKRAFT,8/3/2015 3:21:34 PM,0.0,The Long Walk,,Howard University,Campbell (Sulton) and Associates, ,,parking,,,,,,,,,,,5296.08984375,325.965140547799
115447,727 TAYLOR STREET NW,,3135,73,9/20/1910 12:00:00 AM,1910,,,,,55815.0,Rowhouse,1.0,1.0,building,0.0,,"Beers, A. H.","Wardman, Harry/Const. Co./et al",10.0,0.0,19.0,32.0,1.0,0.0,2.0,BKRAFT,1/14/2016 3:20:35 PM,0.0,DC Historical Building Permits Database,1414,"Wardman, Harry","Beers, A. H.","Wardman, Harry",brick,dwelling,15000.0,602,,solid,concrete,,pitch & flat,brick,slag & slate,furnace,152.26953125,55.5526559073274
115448,715 TAYLOR STREET NW,,3135,67,9/20/1910 12:00:00 AM,1910,,,,,55809.0,Rowhouse,1.0,1.0,building,0.0,,"Beers, A. H.","Wardman, Harry/Const. Co./et al",10.0,0.0,19.0,32.0,1.0,0.0,2.0,BKRAFT,1/14/2016 3:20:35 PM,0.0,DC Historical Building Permits Database,1414,"Wardman, Harry","Beers, A. H.","Wardman, Harry",brick,dwelling,15000.0,602,,solid,concrete,,pitch & flat,brick,slag & slate,furnace,152.1953125,55.8415516762081
115449,723 TAYLOR STREET NW,,3135,71,9/20/1910 12:00:00 AM,1910,,,,,55813.0,Rowhouse,1.0,1.0,building,0.0,,"Beers, A. H.","Wardman, Harry/Const. Co./et al",10.0,0.0,19.0,32.0,1.0,0.0,2.0,BKRAFT,1/14/2016 3:20:35 PM,0.0,DC Historical Building Permits Database,1414,"Wardman, Harry","Beers, A. H.","Wardman, Harry",brick,dwelling,15000.0,602,,solid,concrete,,pitch & flat,brick,slag & slate,furnace,156.91015625,56.013992758162
115450,717 TAYLOR STREET NW,,3135,68,9/20/1910 12:00:00 AM,1910,,,,,55810.0,Rowhouse,1.0,1.0,building,0.0,,"Beers, A. H.","Wardman, Harry/Const. Co./et al",10.0,0.0,19.0,32.0,1.0,0.0,2.0,BKRAFT,1/14/2016 3:20:35 PM,0.0,DC Historical Building Permits Database,1414,"Wardman, Harry","Beers, A. H.","Wardman, Harry",brick,dwelling,15000.0,602,,solid,concrete,,pitch & flat,brick,slag & slate,furnace,121.5859375,46.8410562641236
115451,729 TAYLOR STREET NW,,3135,74,9/20/1910 12:00:00 AM,1910,,,,,55816.0,Rowhouse,1.0,1.0,building,0.0,,"Beers, A. H.","Wardman, Harry/Const. Co./et al",10.0,0.0,19.0,32.0,1.0,0.0,2.0,BKRAFT,1/14/2016 3:20:35 PM,0.0,DC Historical Building Permits Database,1414,"Wardman, Harry","Beers, A. H.","Wardman, Harry",brick,dwelling,15000.0,602,,solid,concrete,,pitch & flat,brick,slag & slate,furnace,132.09375,54.1416890693668
115452,721 TAYLOR STREET NW,,3135,70,9/20/1910 12:00:00 AM,1910,,,,,55812.0,Rowhouse,1.0,1.0,building,0.0,,"Beers, A. H.","Wardman, Harry/Const. Co./et al",10.0,0.0,19.0,32.0,1.0,0.0,2.0,BKRAFT,1/14/2016 3:20:35 PM,0.0,DC Historical Building Permits Database,1414,"Wardman, Harry","Beers, A. H.","Wardman, Harry",brick,dwelling,15000.0,602,,solid,concrete,,pitch & flat,brick,slag & slate,furnace,137.66796875,53.9585415259551
115453,711 TAYLOR STREET NW,,3135,65,9/20/1910 12:00:00 AM,1910,,,,,55807.0,Rowhouse,1.0,1.0,building,0.0,,"Beers, A. H.","Wardman, Harry/Const. Co./et al",10.0,0.0,19.0,32.0,1.0,0.0,2.0,BKRAFT,1/14/2016 3:20:35 PM,0.0,DC Historical Building Permits Database,1414,"Wardman, Harry","Beers, A. H.","Wardman, Harry",brick,dwelling,15000.0,602,,solid,concrete,,pitch & flat,brick,slag & slate,furnace,131.796875,59.5800428991828
115454,713 TAYLOR STREET NW,,3135,66,9/20/1910 12:00:00 AM,1910,,,,,55808.0,Rowhouse,1.0,1.0,building,0.0,,"Beers, A. H.","Wardman, Harry/Const. Co./et al",10.0,0.0,19.0,32.0,1.0,0.0,2.0,BKRAFT,1/14/2016 3:20:35 PM,0.0,DC Historical Building Permits Database,1414,"Wardman, Harry","Beers, A. H.","Wardman, Harry",brick,dwelling,15000.0,602,,solid,concrete,,pitch & flat,brick,slag & slate,furnace,148.59375,55.5035504283358
115455,719 TAYLOR STREET NW,,3135,69,9/20/1910 12:00:00 AM,1910,,,,,55811.0,Rowhouse,1.0,1.0,building,0.0,,"Beers, A. H.","Wardman, Harry/Const. Co./et al",10.0,0.0,19.0,32.0,1.0,0.0,2.0,BKRAFT,1/14/2016 3:20:35 PM,0.0,DC Historical Building Permits Database,1414,"Wardman, Harry","Beers, A. H.","Wardman, Harry",brick,dwelling,15000.0,602,,solid,concrete,,pitch & flat,brick,slag & slate,furnace,113.47265625,45.8107448323608
115456,725 TAYLOR STREET NW,,3135,72,9/20/1910 12:00:00 AM,1910,,,,,55814.0,Rowhouse,1.0,1.0,building,0.0,,"Beers, A. H.","Wardman, Harry/Const. Co./et al",10.0,0.0,19.0,32.0,1.0,0.0,2.0,BKRAFT,1/14/2016 3:20:35 PM,0.0,DC Historical Building Permits Database,1414,"Wardman, Harry","Beers, A. H.","Wardman, Harry",brick,dwelling,15000.0,602,,solid,concrete,,pitch & flat,brick,slag & slate,furnace,144.734375,54.8091321509984
